order_id,machine_id,shift_id,supervisor,units_produced,units_defective,unidades_optimas
9291,11,2,Supervisor_2,109,4,105
9292,35,3,Supervisor_3,285,16,269
9293,2,2,Supervisor_2,60,0,60
9294,3,3,Supervisor_3,407,0,407
9295,19,1,Supervisor_1,382,7,375
9296,18,3,Supervisor_3,247,19,228
9297,11,3,Supervisor_3,56,1,55
9298,22,3,Supervisor_3,297,10,287
9299,4,1,Supervisor_1,473,6,467
9300,5,3,Supervisor_3,225,13,212
9301,11,3,Supervisor_3,349,21,328
9302,44,2,Supervisor_2,422,5,417
9303,34,1,Supervisor_1,216,12,204
9304,11,1,Supervisor_1,167,6,161
9305,22,1,Supervisor_1,226,10,216
9306,26,1,Supervisor_1,380,29,351
9307,27,2,Supervisor_2,460,34,426
9308,41,3,Supervisor_3,298,7,291
9309,33,3,Supervisor_3,298,4,294
9310,48,2,Supervisor_2,84,2,82
9311,29,3,Supervisor_3,84,0,84
9312,27,2,Supervisor_2,180,11,169
9313,7,1,Supervisor_1,181,6,175
9314,2,2,Supervisor_2,276,12,264
9315,46,3,Supervisor_3,209,10,199
9316,26,1,Supervisor_1,466,10,456
9317,15,1,Supervisor_1,467,33,434
9318,14,2,Supervisor_2,411,24,387
9319,23,1,Supervisor_1,189,1,188
9320,25,2,Supervisor_2,272,15,257
9321,2,3,Supervisor_3,482,15,467
9322,14,3,Supervisor_3,397,10,387
9323,17,3,Supervisor_3,350,22,328
9324,44,1,Supervisor_1,477,32,445
9325,44,1,Supervisor_1,258,12,246
9326,24,2,Supervisor_2,367,13,354
9327,15,2,Supervisor_2,464,33,431
9328,23,1,Supervisor_1,203,15,188
9329,14,2,Supervisor_2,280,10,270
9330,25,1,Supervisor_1,346,1,345
9331,3,1,Supervisor_1,117,8,109
9332,20,2,Supervisor_2,432,26,406
9333,9,3,Supervisor_3,273,5,268
9334,11,2,Supervisor_2,490,28,462
9335,9,1,Supervisor_1,480,31,449
9336,11,1,Supervisor_1,314,9,305
9337,17,2,Supervisor_2,53,1,52
9338,43,1,Supervisor_1,474,14,460
9339,7,3,Supervisor_3,241,4,237
9340,50,3,Supervisor_3,127,8,119
9341,36,3,Supervisor_3,340,25,315
9342,40,1,Supervisor_1,62,2,60
9343,44,3,Supervisor_3,194,3,191
9344,49,1,Supervisor_1,335,14,321
9345,42,2,Supervisor_2,213,9,204
9346,39,3,Supervisor_3,179,3,176
9347,39,1,Supervisor_1,321,5,316
9348,32,3,Supervisor_3,241,18,223
9349,16,1,Supervisor_1,431,3,428
9350,6,1,Supervisor_1,255,13,242
9351,8,3,Supervisor_3,378,9,369
9352,34,3,Supervisor_3,299,11,288
9353,21,1,Supervisor_1,100,3,97
9354,44,1,Supervisor_1,103,2,101
9355,14,2,Supervisor_2,231,7,224
9356,30,1,Supervisor_1,448,5,443
9357,28,3,Supervisor_3,244,16,228
9358,15,3,Supervisor_3,88,3,85
9359,17,2,Supervisor_2,212,14,198
9360,31,2,Supervisor_2,203,7,196
9361,31,1,Supervisor_1,192,9,183
9362,30,2,Supervisor_2,368,2,366
9363,28,2,Supervisor_2,387,23,364
9364,7,3,Supervisor_3,195,2,193
9365,42,3,Supervisor_3,113,4,109
9366,20,1,Supervisor_1,61,1,60
9367,22,1,Supervisor_1,289,12,277
9368,28,3,Supervisor_3,146,9,137
9369,26,3,Supervisor_3,413,2,411
9370,21,1,Supervisor_1,481,7,474
9371,10,2,Supervisor_2,164,11,153
9372,14,3,Supervisor_3,133,6,127
9373,46,1,Supervisor_1,340,18,322
9374,24,2,Supervisor_2,469,21,448
9375,19,2,Supervisor_2,327,13,314
9376,20,1,Supervisor_1,417,24,393
9377,14,2,Supervisor_2,481,17,464
9378,16,2,Supervisor_2,206,5,201
9379,26,2,Supervisor_2,201,2,199
9380,19,1,Supervisor_1,106,3,103
9381,7,1,Supervisor_1,402,25,377
9382,8,3,Supervisor_3,239,10,229
9383,13,1,Supervisor_1,83,2,81
9384,42,3,Supervisor_3,163,9,154
9385,45,3,Supervisor_3,492,20,472
9386,50,3,Supervisor_3,159,9,150
9387,18,2,Supervisor_2,387,21,366
9388,19,2,Supervisor_2,230,6,224
9389,32,2,Supervisor_2,148,0,148
9390,47,3,Supervisor_3,441,27,414
9391,7,1,Supervisor_1,75,5,70
9392,41,1,Supervisor_1,322,11,311
9393,48,2,Supervisor_2,328,19,309
9394,5,2,Supervisor_2,342,8,334
9395,15,3,Supervisor_3,477,31,446
9396,5,2,Supervisor_2,154,0,154
9397,39,2,Supervisor_2,199,14,185
9398,31,1,Supervisor_1,255,9,246
9399,50,3,Supervisor_3,134,4,130
9400,47,3,Supervisor_3,92,3,89
9401,37,1,Supervisor_1,305,8,297
9402,5,2,Supervisor_2,451,34,417
9403,24,1,Supervisor_1,457,17,440
9404,16,2,Supervisor_2,300,3,297
9405,18,3,Supervisor_3,432,18,414
9406,19,1,Supervisor_1,244,18,226
9407,42,3,Supervisor_3,239,18,221
9408,8,2,Supervisor_2,181,10,171
9409,23,2,Supervisor_2,164,6,158
9410,29,3,Supervisor_3,101,0,101
9411,18,2,Supervisor_2,216,15,201
9412,8,3,Supervisor_3,269,3,266
9413,13,3,Supervisor_3,74,1,73
9414,34,3,Supervisor_3,231,3,228
9415,11,1,Supervisor_1,172,13,159
9416,11,2,Supervisor_2,432,29,403
9417,36,3,Supervisor_3,405,28,377
9418,9,3,Supervisor_3,225,15,210
9419,50,1,Supervisor_1,57,4,53
9420,47,3,Supervisor_3,54,1,53
9421,28,2,Supervisor_2,264,13,251
9422,11,1,Supervisor_1,152,6,146
9423,38,3,Supervisor_3,212,6,206
9424,1,3,Supervisor_3,402,28,374
9425,34,2,Supervisor_2,499,37,462
9426,8,2,Supervisor_2,182,8,174
9427,33,1,Supervisor_1,309,14,295
9428,8,3,Supervisor_3,275,8,267
9429,29,2,Supervisor_2,337,9,328
9430,35,1,Supervisor_1,126,6,120
9431,23,2,Supervisor_2,377,1,376
9432,45,3,Supervisor_3,433,2,431
9433,15,3,Supervisor_3,499,35,464
9434,22,3,Supervisor_3,403,19,384
9435,3,3,Supervisor_3,53,1,52
9436,19,2,Supervisor_2,90,0,90
9437,22,1,Supervisor_1,164,5,159
9438,2,2,Supervisor_2,339,16,323
9439,47,1,Supervisor_1,218,6,212
9440,9,1,Supervisor_1,363,11,352
9441,21,2,Supervisor_2,367,15,352
9442,25,3,Supervisor_3,497,22,475
9443,6,1,Supervisor_1,202,12,190
9444,6,2,Supervisor_2,412,13,399
9445,10,3,Supervisor_3,416,24,392
9446,37,1,Supervisor_1,93,0,93
9447,35,2,Supervisor_2,422,8,414
9448,39,1,Supervisor_1,454,30,424
9449,50,2,Supervisor_2,61,0,61
9450,39,1,Supervisor_1,420,4,416
9451,23,2,Supervisor_2,270,7,263
9452,5,3,Supervisor_3,51,0,51
9453,23,2,Supervisor_2,210,9,201
9454,41,1,Supervisor_1,425,7,418
9455,15,2,Supervisor_2,189,8,181
9456,49,2,Supervisor_2,363,28,335
9457,5,2,Supervisor_2,80,0,80
9458,26,3,Supervisor_3,211,8,203
9459,50,2,Supervisor_2,321,19,302
9460,16,2,Supervisor_2,369,28,341
9461,3,2,Supervisor_2,470,32,438
9462,45,2,Supervisor_2,490,13,477
9463,23,2,Supervisor_2,233,5,228
9464,16,2,Supervisor_2,396,4,392
9465,29,1,Supervisor_1,248,0,248
9466,27,3,Supervisor_3,121,6,115
9467,10,2,Supervisor_2,263,5,258
9468,16,2,Supervisor_2,159,3,156
9469,2,3,Supervisor_3,57,4,53
9470,9,3,Supervisor_3,114,2,112
9471,41,2,Supervisor_2,500,14,486
9472,27,1,Supervisor_1,239,3,236
9473,22,1,Supervisor_1,217,0,217
9474,3,1,Supervisor_1,248,14,234
9475,11,2,Supervisor_2,359,13,346
9476,20,1,Supervisor_1,89,3,86
9477,12,3,Supervisor_3,184,4,180
9478,10,3,Supervisor_3,248,13,235
9479,34,2,Supervisor_2,140,7,133
9480,7,1,Supervisor_1,186,4,182
9481,41,3,Supervisor_3,474,4,470
9482,7,2,Supervisor_2,500,28,472
9483,7,2,Supervisor_2,105,2,103
9484,45,1,Supervisor_1,142,5,137
9485,31,1,Supervisor_1,495,33,462
9486,49,2,Supervisor_2,86,4,82
9487,26,2,Supervisor_2,485,8,477
9488,37,1,Supervisor_1,104,8,96
9489,13,2,Supervisor_2,179,13,166
9490,33,1,Supervisor_1,66,4,62
9491,28,3,Supervisor_3,259,0,259
9492,29,2,Supervisor_2,127,6,121
9493,4,2,Supervisor_2,493,8,485
9494,8,1,Supervisor_1,334,24,310
9495,47,3,Supervisor_3,145,5,140
9496,27,3,Supervisor_3,246,12,234
9497,31,1,Supervisor_1,129,10,119
9498,32,2,Supervisor_2,475,34,441
9499,39,1,Supervisor_1,63,1,62
9500,29,1,Supervisor_1,173,4,169
9501,9,2,Supervisor_2,115,3,112
9502,12,2,Supervisor_2,264,15,249
9503,22,2,Supervisor_2,458,4,454
9504,4,1,Supervisor_1,475,6,469
9505,9,1,Supervisor_1,348,19,329
9506,28,2,Supervisor_2,326,24,302
9507,39,2,Supervisor_2,175,13,162
9508,9,2,Supervisor_2,80,5,75
9509,2,3,Supervisor_3,131,7,124
9510,5,1,Supervisor_1,377,18,359
9511,13,2,Supervisor_2,298,13,285
9512,14,2,Supervisor_2,207,3,204
9513,41,1,Supervisor_1,68,2,66
9514,2,2,Supervisor_2,76,0,76
9515,16,1,Supervisor_1,387,30,357
9516,2,3,Supervisor_3,114,0,114
9517,37,3,Supervisor_3,496,1,495
9518,11,2,Supervisor_2,252,8,244
9519,5,2,Supervisor_2,412,17,395
9520,25,3,Supervisor_3,401,6,395
9521,24,1,Supervisor_1,207,5,202
9522,17,2,Supervisor_2,146,9,137
9523,9,3,Supervisor_3,401,22,379
9524,18,2,Supervisor_2,98,4,94
9525,29,3,Supervisor_3,470,11,459
9526,1,1,Supervisor_1,66,1,65
9527,25,2,Supervisor_2,76,0,76
9528,6,3,Supervisor_3,217,16,201
9529,20,1,Supervisor_1,271,6,265
9530,49,1,Supervisor_1,201,4,197
9531,40,3,Supervisor_3,199,7,192
9532,44,1,Supervisor_1,392,18,374
9533,15,3,Supervisor_3,261,8,253
9534,32,1,Supervisor_1,191,0,191
9535,50,1,Supervisor_1,338,24,314
9536,47,3,Supervisor_3,180,6,174
9537,41,2,Supervisor_2,455,30,425
9538,35,2,Supervisor_2,309,12,297
9539,7,1,Supervisor_1,57,4,53
9540,46,1,Supervisor_1,157,0,157
9541,16,1,Supervisor_1,350,12,338
9542,22,2,Supervisor_2,410,9,401
9543,14,1,Supervisor_1,235,1,234
9544,3,1,Supervisor_1,484,8,476
9545,50,3,Supervisor_3,135,2,133
9546,2,3,Supervisor_3,163,10,153
9547,2,1,Supervisor_1,497,30,467
9548,22,1,Supervisor_1,151,11,140
9549,16,3,Supervisor_3,340,1,339
9550,6,3,Supervisor_3,417,14,403
9551,18,3,Supervisor_3,212,7,205
9552,45,2,Supervisor_2,234,2,232
9553,39,3,Supervisor_3,84,4,80
9554,20,3,Supervisor_3,162,5,157
9555,32,3,Supervisor_3,409,29,380
9556,38,3,Supervisor_3,64,1,63
9557,34,3,Supervisor_3,171,4,167
9558,46,2,Supervisor_2,272,12,260
9559,12,3,Supervisor_3,104,0,104
9560,47,3,Supervisor_3,98,3,95
9561,27,2,Supervisor_2,80,2,78
9562,40,3,Supervisor_3,270,8,262
9563,21,2,Supervisor_2,454,32,422
9564,12,2,Supervisor_2,273,13,260
9565,40,1,Supervisor_1,249,4,245
9566,46,1,Supervisor_1,111,7,104
9567,40,2,Supervisor_2,297,11,286
9568,37,2,Supervisor_2,97,1,96
9569,20,2,Supervisor_2,456,18,438
9570,35,3,Supervisor_3,465,7,458
9571,42,2,Supervisor_2,74,5,69
9572,25,3,Supervisor_3,234,11,223
9573,36,2,Supervisor_2,70,1,69
9574,36,1,Supervisor_1,236,8,228
9575,1,3,Supervisor_3,173,5,168
9576,42,1,Supervisor_1,252,2,250
9577,32,2,Supervisor_2,406,13,393
9578,8,1,Supervisor_1,383,16,367
9579,23,1,Supervisor_1,416,21,395
9580,3,3,Supervisor_3,413,30,383
9581,26,2,Supervisor_2,421,15,406
9582,9,3,Supervisor_3,403,10,393
9583,5,2,Supervisor_2,484,16,468
9584,47,1,Supervisor_1,194,8,186
9585,2,1,Supervisor_1,382,10,372
9586,34,3,Supervisor_3,239,10,229
9587,32,3,Supervisor_3,195,4,191
9588,14,2,Supervisor_2,289,3,286
9589,24,1,Supervisor_1,476,3,473
9590,17,2,Supervisor_2,201,10,191
9591,21,1,Supervisor_1,201,11,190
9592,9,2,Supervisor_2,324,20,304
9593,50,1,Supervisor_1,392,9,383
9594,22,1,Supervisor_1,312,5,307
9595,42,1,Supervisor_1,83,5,78
9596,35,3,Supervisor_3,115,3,112
9597,9,2,Supervisor_2,277,12,265
9598,35,1,Supervisor_1,195,13,182
9599,43,3,Supervisor_3,212,2,210
9600,9,2,Supervisor_2,238,2,236
9601,25,3,Supervisor_3,420,9,411
9602,27,1,Supervisor_1,355,24,331
9603,29,3,Supervisor_3,125,0,125
9604,37,2,Supervisor_2,391,10,381
9605,18,1,Supervisor_1,316,5,311
9606,33,3,Supervisor_3,300,7,293
9607,42,3,Supervisor_3,192,4,188
9608,34,2,Supervisor_2,165,7,158
9609,15,1,Supervisor_1,389,20,369
9610,36,3,Supervisor_3,371,12,359
9611,7,2,Supervisor_2,369,18,351
9612,29,1,Supervisor_1,317,23,294
9613,9,2,Supervisor_2,435,34,401
9614,40,3,Supervisor_3,342,24,318
9615,12,2,Supervisor_2,114,7,107
9616,10,3,Supervisor_3,385,21,364
9617,8,1,Supervisor_1,256,13,243
9618,31,2,Supervisor_2,269,19,250
9619,8,1,Supervisor_1,305,4,301
9620,29,2,Supervisor_2,169,7,162
9621,29,1,Supervisor_1,249,8,241
9622,18,3,Supervisor_3,441,22,419
9623,5,2,Supervisor_2,327,6,321
9624,32,3,Supervisor_3,115,0,115
9625,11,2,Supervisor_2,348,25,323
9626,46,2,Supervisor_2,339,12,327
9627,42,2,Supervisor_2,155,7,148
9628,12,3,Supervisor_3,348,10,338
9629,23,1,Supervisor_1,416,11,405
9630,36,3,Supervisor_3,379,21,358
9631,19,1,Supervisor_1,82,2,80
9632,32,2,Supervisor_2,331,6,325
9633,43,2,Supervisor_2,205,6,199
9634,3,3,Supervisor_3,307,20,287
9635,45,2,Supervisor_2,295,4,291
9636,22,2,Supervisor_2,240,12,228
9637,32,2,Supervisor_2,198,1,197
9638,25,3,Supervisor_3,211,0,211
9639,19,2,Supervisor_2,487,13,474
9640,36,1,Supervisor_1,394,26,368
9641,20,1,Supervisor_1,155,11,144
9642,36,2,Supervisor_2,357,2,355
9643,27,2,Supervisor_2,258,2,256
9644,24,3,Supervisor_3,137,9,128
9645,35,3,Supervisor_3,87,1,86
9646,43,3,Supervisor_3,75,5,70
9647,33,1,Supervisor_1,381,18,363
9648,18,2,Supervisor_2,69,1,68
9649,14,1,Supervisor_1,283,22,261
9650,50,1,Supervisor_1,103,0,103
9651,12,2,Supervisor_2,98,6,92
9652,40,1,Supervisor_1,353,16,337
9653,27,3,Supervisor_3,74,3,71
9654,43,1,Supervisor_1,301,7,294
9655,10,3,Supervisor_3,293,19,274
9656,42,1,Supervisor_1,393,12,381
9657,3,1,Supervisor_1,414,24,390
9658,38,3,Supervisor_3,382,26,356
9659,46,2,Supervisor_2,405,4,401
9660,22,2,Supervisor_2,286,13,273
9661,6,1,Supervisor_1,288,6,282
9662,38,3,Supervisor_3,154,8,146
9663,34,2,Supervisor_2,280,4,276
9664,36,1,Supervisor_1,318,23,295
9665,36,3,Supervisor_3,329,7,322
9666,34,3,Supervisor_3,373,10,363
9667,15,1,Supervisor_1,463,4,459
9668,3,1,Supervisor_1,297,19,278
9669,50,1,Supervisor_1,285,5,280
9670,33,2,Supervisor_2,459,5,454
9671,6,2,Supervisor_2,221,5,216
9672,38,1,Supervisor_1,105,6,99
9673,13,3,Supervisor_3,466,11,455
9674,46,3,Supervisor_3,169,1,168
9675,27,3,Supervisor_3,488,11,477
9676,49,1,Supervisor_1,114,3,111
9677,10,2,Supervisor_2,307,5,302
9678,12,1,Supervisor_1,211,6,205
9679,14,1,Supervisor_1,463,16,447
9680,2,2,Supervisor_2,273,8,265
9681,35,2,Supervisor_2,225,4,221
9682,40,3,Supervisor_3,77,3,74
9683,27,1,Supervisor_1,55,2,53
9684,20,1,Supervisor_1,262,15,247
9685,16,3,Supervisor_3,195,14,181
9686,27,2,Supervisor_2,200,3,197
9687,48,2,Supervisor_2,228,8,220
9688,20,2,Supervisor_2,85,3,82
9689,13,2,Supervisor_2,320,13,307
9690,47,2,Supervisor_2,322,18,304
9691,44,1,Supervisor_1,229,0,229
9692,43,2,Supervisor_2,419,17,402
9693,28,3,Supervisor_3,461,0,461
9694,15,1,Supervisor_1,174,8,166
9695,45,1,Supervisor_1,84,4,80
9696,28,2,Supervisor_2,294,11,283
9697,16,3,Supervisor_3,493,36,457
9698,37,1,Supervisor_1,342,11,331
9699,6,2,Supervisor_2,157,7,150
9700,16,3,Supervisor_3,118,2,116
9701,16,3,Supervisor_3,424,0,424
9702,23,2,Supervisor_2,68,2,66
9703,6,3,Supervisor_3,163,5,158
9704,14,3,Supervisor_3,295,15,280
9705,44,1,Supervisor_1,144,7,137
9706,44,3,Supervisor_3,483,37,446
9707,9,2,Supervisor_2,325,22,303
9708,23,1,Supervisor_1,304,4,300
9709,17,3,Supervisor_3,87,5,82
9710,36,3,Supervisor_3,499,25,474
9711,8,3,Supervisor_3,206,12,194
9712,25,3,Supervisor_3,236,16,220
9713,4,3,Supervisor_3,153,2,151
9714,32,1,Supervisor_1,312,20,292
9715,39,2,Supervisor_2,461,9,452
9716,47,1,Supervisor_1,463,3,460
9717,49,2,Supervisor_2,332,16,316
9718,3,2,Supervisor_2,282,15,267
9719,27,3,Supervisor_3,352,23,329
9720,44,1,Supervisor_1,175,9,166
9721,5,2,Supervisor_2,57,2,55
9722,16,1,Supervisor_1,93,5,88
9723,44,3,Supervisor_3,174,3,171
9724,11,2,Supervisor_2,428,2,426
9725,44,1,Supervisor_1,176,1,175
9726,3,2,Supervisor_2,192,15,177
9727,30,2,Supervisor_2,52,1,51
9728,24,3,Supervisor_3,340,19,321
9729,46,3,Supervisor_3,103,1,102
9730,13,2,Supervisor_2,55,3,52
9731,14,2,Supervisor_2,116,2,114
9732,43,1,Supervisor_1,432,14,418
9733,5,1,Supervisor_1,341,15,326
9734,2,2,Supervisor_2,93,6,87
9735,20,3,Supervisor_3,416,19,397
9736,34,3,Supervisor_3,77,4,73
9737,33,2,Supervisor_2,245,16,229
9738,42,1,Supervisor_1,474,23,451
9739,17,2,Supervisor_2,352,8,344
9740,4,3,Supervisor_3,366,27,339
9741,7,3,Supervisor_3,215,12,203
9742,18,2,Supervisor_2,200,0,200
9743,32,2,Supervisor_2,54,2,52
9744,7,2,Supervisor_2,310,0,310
9745,28,1,Supervisor_1,104,1,103
9746,10,3,Supervisor_3,241,18,223
9747,3,3,Supervisor_3,114,8,106
9748,21,2,Supervisor_2,346,16,330
9749,20,2,Supervisor_2,336,1,335
9750,24,1,Supervisor_1,65,1,64
9751,20,3,Supervisor_3,64,0,64
9752,17,3,Supervisor_3,214,11,203
9753,44,1,Supervisor_1,231,8,223
9754,15,3,Supervisor_3,441,20,421
9755,50,2,Supervisor_2,466,4,462
9756,35,2,Supervisor_2,489,34,455
9757,28,1,Supervisor_1,301,13,288
9758,35,2,Supervisor_2,174,5,169
9759,33,2,Supervisor_2,264,7,257
9760,29,1,Supervisor_1,356,15,341
9761,2,1,Supervisor_1,271,16,255
9762,5,3,Supervisor_3,161,0,161
9763,34,1,Supervisor_1,466,23,443
9764,26,3,Supervisor_3,165,1,164
9765,33,2,Supervisor_2,328,14,314
9766,1,3,Supervisor_3,50,0,50
9767,29,2,Supervisor_2,417,27,390
9768,3,2,Supervisor_2,123,5,118
9769,6,2,Supervisor_2,135,1,134
9770,41,2,Supervisor_2,135,10,125
9771,33,3,Supervisor_3,175,4,171
9772,21,3,Supervisor_3,359,12,347
9773,47,3,Supervisor_3,164,6,158
9774,15,3,Supervisor_3,325,20,305
9775,13,1,Supervisor_1,357,6,351
9776,28,2,Supervisor_2,200,3,197
9777,45,2,Supervisor_2,115,0,115
9778,13,1,Supervisor_1,220,5,215
9779,13,2,Supervisor_2,465,23,442
9780,20,2,Supervisor_2,359,2,357
9781,22,3,Supervisor_3,241,15,226
9782,16,2,Supervisor_2,449,24,425
9783,32,2,Supervisor_2,400,1,399
9784,21,1,Supervisor_1,256,7,249
9785,44,2,Supervisor_2,321,9,312
9786,19,3,Supervisor_3,170,2,168
9787,3,1,Supervisor_1,266,5,261
9788,49,3,Supervisor_3,437,26,411
9789,45,1,Supervisor_1,310,23,287
9790,9,3,Supervisor_3,421,8,413
9791,39,3,Supervisor_3,490,4,486
9792,14,3,Supervisor_3,367,26,341
9793,6,1,Supervisor_1,143,5,138
9794,3,3,Supervisor_3,331,11,320
9795,19,2,Supervisor_2,263,17,246
9796,45,1,Supervisor_1,494,17,477
9797,15,3,Supervisor_3,188,3,185
9798,29,2,Supervisor_2,145,4,141
9799,32,3,Supervisor_3,240,2,238
9800,33,3,Supervisor_3,340,1,339
9801,18,1,Supervisor_1,246,8,238
9802,50,1,Supervisor_1,315,10,305
9803,41,1,Supervisor_1,354,11,343
9804,43,3,Supervisor_3,116,0,116
9805,25,2,Supervisor_2,74,4,70
9806,18,3,Supervisor_3,433,8,425
9807,10,3,Supervisor_3,383,25,358
9808,23,2,Supervisor_2,445,26,419
9809,2,3,Supervisor_3,165,6,159
9810,39,3,Supervisor_3,293,11,282
9811,36,2,Supervisor_2,284,3,281
9812,25,2,Supervisor_2,210,15,195
9813,7,3,Supervisor_3,336,17,319
9814,48,1,Supervisor_1,478,23,455
9815,26,2,Supervisor_2,107,7,100
9816,6,3,Supervisor_3,213,11,202
9817,42,2,Supervisor_2,458,16,442
9818,14,2,Supervisor_2,313,9,304
9819,30,2,Supervisor_2,217,14,203
9820,5,2,Supervisor_2,402,6,396
9821,15,1,Supervisor_1,216,4,212
9822,32,3,Supervisor_3,252,15,237
9823,49,2,Supervisor_2,227,16,211
9824,25,1,Supervisor_1,333,25,308
9825,21,2,Supervisor_2,343,25,318
9826,47,2,Supervisor_2,270,12,258
9827,8,1,Supervisor_1,295,0,295
9828,15,1,Supervisor_1,460,30,430
9829,20,1,Supervisor_1,165,5,160
9830,24,3,Supervisor_3,185,7,178
9831,20,3,Supervisor_3,399,5,394
9832,3,1,Supervisor_1,182,10,172
9833,14,3,Supervisor_3,108,2,106
9834,21,3,Supervisor_3,383,20,363
9835,38,3,Supervisor_3,461,18,443
9836,44,2,Supervisor_2,218,4,214
9837,45,2,Supervisor_2,342,6,336
9838,32,3,Supervisor_3,204,7,197
9839,49,1,Supervisor_1,474,26,448
9840,22,1,Supervisor_1,123,6,117
9841,50,2,Supervisor_2,82,3,79
9842,2,2,Supervisor_2,207,5,202
9843,23,1,Supervisor_1,173,8,165
9844,26,3,Supervisor_3,139,7,132
9845,11,3,Supervisor_3,250,16,234
9846,44,2,Supervisor_2,151,4,147
9847,26,3,Supervisor_3,242,14,228
9848,11,3,Supervisor_3,162,12,150
9849,39,1,Supervisor_1,258,7,251
9850,42,3,Supervisor_3,352,9,343
9851,17,3,Supervisor_3,437,6,431
9852,38,2,Supervisor_2,331,15,316
9853,8,2,Supervisor_2,81,0,81
9854,18,3,Supervisor_3,181,5,176
9855,28,2,Supervisor_2,410,29,381
9856,34,2,Supervisor_2,109,6,103
9857,39,3,Supervisor_3,214,4,210
9858,47,1,Supervisor_1,305,7,298
9859,9,2,Supervisor_2,94,4,90
9860,31,1,Supervisor_1,424,31,393
9861,34,2,Supervisor_2,440,9,431
9862,20,2,Supervisor_2,96,2,94
9863,39,1,Supervisor_1,322,22,300
9864,43,3,Supervisor_3,105,4,101
9865,13,1,Supervisor_1,269,6,263
9866,38,3,Supervisor_3,130,5,125
9867,48,3,Supervisor_3,249,7,242
9868,36,2,Supervisor_2,335,8,327
9869,11,2,Supervisor_2,305,0,305
9870,2,3,Supervisor_3,339,15,324
9871,43,2,Supervisor_2,260,8,252
9872,19,3,Supervisor_3,92,4,88
9873,3,2,Supervisor_2,65,1,64
9874,29,2,Supervisor_2,228,4,224
9875,36,3,Supervisor_3,411,21,390
9876,30,3,Supervisor_3,463,2,461
9877,47,1,Supervisor_1,381,11,370
9878,31,2,Supervisor_2,463,0,463
9879,47,2,Supervisor_2,246,8,238
9880,3,2,Supervisor_2,405,16,389
9881,46,2,Supervisor_2,460,1,459
9882,42,3,Supervisor_3,306,24,282
9883,12,3,Supervisor_3,71,0,71
9884,31,2,Supervisor_2,229,5,224
9885,40,1,Supervisor_1,413,26,387
9886,39,2,Supervisor_2,110,8,102
9887,18,1,Supervisor_1,471,32,439
9888,44,3,Supervisor_3,357,21,336
9889,42,2,Supervisor_2,75,1,74
9890,47,3,Supervisor_3,257,3,254
9891,30,2,Supervisor_2,163,7,156
9892,30,3,Supervisor_3,384,10,374
9893,16,2,Supervisor_2,179,12,167
9894,4,3,Supervisor_3,408,27,381
9895,8,2,Supervisor_2,373,0,373
9896,24,2,Supervisor_2,343,3,340
9897,31,2,Supervisor_2,309,21,288
9898,11,2,Supervisor_2,394,26,368
9899,27,3,Supervisor_3,447,8,439
9900,10,1,Supervisor_1,243,5,238
9901,19,2,Supervisor_2,82,3,79
9902,35,3,Supervisor_3,55,4,51
9903,41,1,Supervisor_1,386,4,382
9904,1,1,Supervisor_1,328,25,303
9905,35,3,Supervisor_3,390,30,360
9906,45,1,Supervisor_1,297,3,294
9907,32,2,Supervisor_2,106,3,103
9908,10,3,Supervisor_3,399,22,377
9909,8,1,Supervisor_1,393,17,376
9910,4,1,Supervisor_1,408,7,401
9911,10,2,Supervisor_2,269,2,267
9912,14,2,Supervisor_2,411,9,402
9913,21,2,Supervisor_2,375,14,361
9914,16,2,Supervisor_2,486,4,482
9915,26,1,Supervisor_1,487,9,478
9916,6,1,Supervisor_1,346,7,339
9917,33,2,Supervisor_2,365,7,358
9918,9,1,Supervisor_1,500,28,472
9919,21,2,Supervisor_2,135,4,131
9920,30,2,Supervisor_2,349,14,335
9921,24,1,Supervisor_1,223,3,220
9922,39,1,Supervisor_1,385,17,368
9923,6,3,Supervisor_3,165,3,162
9924,31,3,Supervisor_3,450,11,439
9925,43,1,Supervisor_1,327,10,317
9926,38,1,Supervisor_1,259,14,245
9927,24,1,Supervisor_1,393,21,372
9928,32,3,Supervisor_3,298,7,291
9929,30,3,Supervisor_3,401,26,375
9930,18,2,Supervisor_2,112,0,112
9931,2,1,Supervisor_1,291,7,284
9932,15,2,Supervisor_2,64,4,60
9933,31,2,Supervisor_2,194,3,191
9934,6,2,Supervisor_2,370,13,357
9935,27,3,Supervisor_3,164,7,157
9936,19,1,Supervisor_1,426,20,406
9937,40,3,Supervisor_3,466,3,463
9938,3,1,Supervisor_1,208,12,196
9939,34,2,Supervisor_2,370,15,355
9940,38,2,Supervisor_2,280,16,264
9941,39,2,Supervisor_2,90,2,88
9942,33,1,Supervisor_1,487,2,485
9943,7,3,Supervisor_3,443,14,429
9944,26,1,Supervisor_1,234,18,216
9945,39,1,Supervisor_1,463,28,435
9946,46,2,Supervisor_2,327,3,324
9947,8,3,Supervisor_3,426,22,404
9948,1,1,Supervisor_1,223,2,221
9949,10,2,Supervisor_2,433,0,433
9950,21,3,Supervisor_3,479,27,452
9951,44,2,Supervisor_2,381,26,355
9952,16,2,Supervisor_2,110,5,105
9953,40,2,Supervisor_2,439,29,410
9954,50,1,Supervisor_1,329,24,305
